ScenarioID,Iteration,Timestep,FlowGroupID,Amount
74,1,2009,Decay: AG Fast -> AG Slow [Type],16658292.892945832
74,1,2009,Decay: AG Medium -> AG Slow [Type],4021990.166512402
74,1,2009,Decay: AG Very Fast -> AG Slow [Type],28357946.493956286
74,1,2009,Decay: BG Fast -> BG Slow [Type],2765108.9352713474
74,1,2009,Decay: BG Very Fast -> BG Slow [Type],8436944.444760635
74,1,2009,Decay: Snag Branch -> AG Slow [Type],1325683.615705039
74,1,2009,Decay: Snag Stem -> AG Slow [Type],1007997.0990555327
74,1,2009,Emission: AG Fast -> Atmosphere [Type],81210230.690374
74,1,2009,Emission: AG Medium -> Atmosphere [Type],19689946.244014446
74,1,2009,Emission: AG Slow -> Atmosphere [Type],39217364.2561659
74,1,2009,Emission: AG Very Fast -> Atmosphere [Type],124884112.7471736
74,1,2009,Emission: BG Fast -> Atmosphere [Type],13480341.396665033
74,1,2009,Emission: BG Slow -> Atmosphere [Type],31459402.338572863
74,1,2009,Emission: BG Very Fast -> Atmosphere [Type],41187303.281914115
74,1,2009,Emission: Snag Branch -> Atmosphere [Type],6484010.81231621
74,1,2009,Emission: Snag Stem -> Atmosphere [Type],4919797.035238453
74,1,2009,Net Growth: Atmosphere -> Coarse Roots [Type],36890754.96936966
74,1,2009,Net Growth: Atmosphere -> Fine Roots [Type],96932224.29419082
74,1,2009,Net Growth: Atmosphere -> Foliage [Type],106176242.57079498
74,1,2009,Net Growth: Atmosphere -> Merchantable [Type],67834974.6658575
74,1,2009,Net Growth: Atmosphere -> Other Wood [Type],95726316.30346896
74,1,2009,Transfer: AG Slow -> BG Slow [Type],18479757.265658148
74,1,2009,Transfer: Snag Branch -> AG Fast [Type],14255908.756742828
74,1,2009,Transfer: Snag Stem -> AG Medium [Type],12673935.414487734
74,1,2009,LULC: Harvest [Type],15729613.395857273
74,1,2009,LULC: Emission [Type],7995221.046124891
74,1,2009,LULC: Transfer [Type],12048947.834519329
74,1,2009,LULC: Mortality [Type],62691852.58024363
74,1,2009,Biomass Turnover: Total,310620243.83970475
74,1,2009,Decay: Total,62573963.648207076
74,1,2009,Emission: Total,362532508.8024346
