ScenarioID,ScenarioName,GCM,LUC,Iteration,Timestep,SecondaryStratumID,StockGroupID,Amount
135,BAU CanESM2,CanESM2,BAU,1,2025,Arizona,Total Ecosystem,385989150.22500974
135,BAU CanESM2,CanESM2,BAU,1,2026,Idaho,Total Ecosystem,2552738952.47291
135,BAU CanESM2,CanESM2,BAU,1,2026,New Mexico,Total Ecosystem,889870115.2057526
135,BAU CanESM2,CanESM2,BAU,1,2026,California,Total Ecosystem,3029330418.5507517
135,BAU CanESM2,CanESM2,BAU,1,2026,Oregon,Total Ecosystem,3639584703.292275
135,BAU CanESM2,CanESM2,BAU,1,2026,Washington,Total Ecosystem,3379997159.0897546
135,BAU CanESM2,CanESM2,BAU,1,2026,Utah,Total Ecosystem,1059499484.881232
135,BAU CanESM2,CanESM2,BAU,1,2026,Colorado,Total Ecosystem,1907276044.633976
135,BAU CanESM2,CanESM2,BAU,1,2026,Wyoming,Total Ecosystem,879741372.4762745
135,BAU CanESM2,CanESM2,BAU,1,2026,Nevada,Total Ecosystem,394610444.1750425
135,BAU CanESM2,CanESM2,BAU,1,2026,Montana,Total Ecosystem,2862956762.787241
135,BAU CanESM2,CanESM2,BAU,1,2026,Arizona,Total Ecosystem,385721488.179655
135,BAU CanESM2,CanESM2,BAU,1,2027,Idaho,Total Ecosystem,2558559179.990843
135,BAU CanESM2,CanESM2,BAU,1,2027,New Mexico,Total Ecosystem,891847828.8046459
135,BAU CanESM2,CanESM2,BAU,1,2027,California,Total Ecosystem,3023199769.8693185
135,BAU CanESM2,CanESM2,BAU,1,2027,Oregon,Total Ecosystem,3633934553.156835
135,BAU CanESM2,CanESM2,BAU,1,2027,Washington,Total Ecosystem,3381993063.2208567
135,BAU CanESM2,CanESM2,BAU,1,2027,Utah,Total Ecosystem,1062489818.3668507
135,BAU CanESM2,CanESM2,BAU,1,2027,Colorado,Total Ecosystem,1914104982.2877405
135,BAU CanESM2,CanESM2,BAU,1,2027,Wyoming,Total Ecosystem,882175193.356128
135,BAU CanESM2,CanESM2,BAU,1,2027,Nevada,Total Ecosystem,395796482.034602
135,BAU CanESM2,CanESM2,BAU,1,2027,Montana,Total Ecosystem,2873413252.659
135,BAU CanESM2,CanESM2,BAU,1,2027,Arizona,Total Ecosystem,386459406.19716394
135,BAU CanESM2,CanESM2,BAU,1,2028,Idaho,Total Ecosystem,2574010359.428028
135,BAU CanESM2,CanESM2,BAU,1,2028,New Mexico,Total Ecosystem,889997489.8222541
135,BAU CanESM2,CanESM2,BAU,1,2028,California,Total Ecosystem,3026112178.2880306
135,BAU CanESM2,CanESM2,BAU,1,2028,Oregon,Total Ecosystem,3638809750.8032513
135,BAU CanESM2,CanESM2,BAU,1,2028,Washington,Total Ecosystem,3380609831.7853208
135,BAU CanESM2,CanESM2,BAU,1,2028,Utah,Total Ecosystem,1072568259.9859555
135,BAU CanESM2,CanESM2,BAU,1,2028,Colorado,Total Ecosystem,1923487594.2940342
135,BAU CanESM2,CanESM2,BAU,1,2028,Wyoming,Total Ecosystem,888974874.0542176
135,BAU CanESM2,CanESM2,BAU,1,2028,Nevada,Total Ecosystem,401146214.6842571
