ScenarioID,Iteration,Timestep,StockGroupID,Amount
74,1,2014,DOM: Snag Stem [Type],402553030.94843423
74,1,2014,Forestry Sector [Type],201169416.97735155
74,1,2014,Atmosphere [Type],-582770863.893487
74,1,2014,Black Carbon [Type],0
74,1,2014,Peat [Type],0
74,1,2014,Biomass: Aboveground,5524519403.142438
74,1,2014,Biomass: Belowground,1251333292.4957864
74,1,2014,Biomass: Total,6775852695.638219
74,1,2014,DOM: Aboveground,541913833.1249368
74,1,2014,DOM: Belowground,14557526256.056177
74,1,2014,DOM: Total,15099440089.181108
74,1,2014,Total Ecosystem,21875292784.81934
74,1,2014,DOM: Deadwood,1387843793.7955909
74,1,2014,DOM: Litter,1068124620.3687674
74,1,2014,DOM: Soil,12643471675.016768
74,1,2014,DOM: Standing Deadwood,541913833.1249368
74,1,2014,DOM: Down Deadwood,845929960.6706554
74,1,2015,Atmosphere: CH4 [Type],857552.1372086708
74,1,2015,Atmosphere: CO2 [Type],77392035.46661359
74,1,2015,Atmosphere: CO [Type],7737416.264197313
74,1,2015,Biomass: Coarse Root [Type],1099209543.0876968
74,1,2015,Biomass: Fine Root [Type],160625282.47809798
74,1,2015,Biomass: Foliage [Type],516901151.7435557
74,1,2015,Biomass: Merchantable [Type],3079929496.3982024
74,1,2015,Biomass: Other Wood [Type],1947158393.1004093
74,1,2015,DOM: Aboveground Fast [Type],704977297.987284
74,1,2015,DOM: Aboveground Medium [Type],725680598.861741
74,1,2015,DOM: Aboveground Slow [Type],3035452128.2476473
74,1,2015,DOM: Aboveground Very Fast [Type],346248534.6910764
74,1,2015,DOM: Belowground Fast [Type],115956476.30170356
74,1,2015,DOM: Belowground Slow [Type],9525458735.68603
74,1,2015,DOM: Belowground Very Fast [Type],63396749.92439134
74,1,2015,DOM: Black Carbon [Type],0
74,1,2015,DOM: Snag Branch [Type],138700818.53773376
74,1,2015,DOM: Snag Stem [Type],404830054.20747554
74,1,2015,Forestry Sector [Type],220955482.73611015
74,1,2015,Atmosphere [Type],-611727201.0589573
74,1,2015,Black Carbon [Type],0
74,1,2015,Peat [Type],0
74,1,2015,Biomass: Aboveground,5543989041.2421665
74,1,2015,Biomass: Belowground,1259834825.5657947
74,1,2015,Biomass: Total,6803823866.807962
74,1,2015,DOM: Aboveground,543530872.7452098
74,1,2015,DOM: Belowground,14517170521.699877
74,1,2015,DOM: Total,15060701394.445078
74,1,2015,Total Ecosystem,21864525261.253036
74,1,2015,DOM: Deadwood,1385167947.9086535
74,1,2015,DOM: Litter,1051225832.6783607
74,1,2015,DOM: Soil,12624307613.85807
74,1,2015,DOM: Standing Deadwood,543530872.7452098
74,1,2015,DOM: Down Deadwood,841637075.1634442
74,1,2016,Atmosphere: CH4 [Type],919031.925942217
74,1,2016,Atmosphere: CO2 [Type],82940954.15618643
74,1,2016,Atmosphere: CO [Type],8292179.380675506
